datetime,carbonIntensity,isEstimated,estimationMethod
2024-07-09T01:00:00.000Z,891,False,
2024-07-09T02:00:00.000Z,871,False,
2024-07-09T03:00:00.000Z,835,False,
2024-07-09T04:00:00.000Z,793,False,
2024-07-09T05:00:00.000Z,757,False,
2024-07-09T06:00:00.000Z,712,False,
2024-07-09T07:00:00.000Z,622,False,
2024-07-09T08:00:00.000Z,540,False,
2024-07-09T09:00:00.000Z,534,False,
2024-07-09T10:00:00.000Z,532,False,
2024-07-09T11:00:00.000Z,536,False,
2024-07-09T12:00:00.000Z,532,False,
2024-07-09T13:00:00.000Z,555,False,
2024-07-09T14:00:00.000Z,599,False,
2024-07-09T15:00:00.000Z,667,False,
2024-07-09T16:00:00.000Z,769,False,
2024-07-09T17:00:00.000Z,834,False,
2024-07-09T18:00:00.000Z,829,False,
2024-07-09T19:00:00.000Z,777,False,
2024-07-09T20:00:00.000Z,730,False,
2024-07-09T21:00:00.000Z,717,False,
2024-07-09T22:00:00.000Z,714,False,
2024-07-09T23:00:00.000Z,713,False,
2024-07-10T00:00:00.000Z,713,False,
2024-07-10T01:00:00.000Z,711,False,
2024-07-10T02:00:00.000Z,715,False,
2024-07-10T03:00:00.000Z,703,False,
2024-07-10T04:00:00.000Z,725,False,
2024-07-10T05:00:00.000Z,742,False,
2024-07-10T06:00:00.000Z,689,False,
2024-07-10T07:00:00.000Z,612,False,
2024-07-10T08:00:00.000Z,525,False,
2024-07-10T09:00:00.000Z,469,False,
2024-07-10T10:00:00.000Z,458,False,
2024-07-10T11:00:00.000Z,461,False,
2024-07-10T12:00:00.000Z,495,False,
2024-07-10T13:00:00.000Z,560,False,
2024-07-10T14:00:00.000Z,633,False,
2024-07-10T15:00:00.000Z,713,False,
2024-07-10T16:00:00.000Z,791,False,
2024-07-10T17:00:00.000Z,843,False,
2024-07-10T18:00:00.000Z,869,False,
2024-07-10T19:00:00.000Z,892,False,
2024-07-10T20:00:00.000Z,862,False,
2024-07-10T21:00:00.000Z,869,False,
2024-07-10T22:00:00.000Z,868,False,
2024-07-10T23:00:00.000Z,897,False,
2024-07-11T00:00:00.000Z,886,False,
2024-07-11T01:00:00.000Z,879,False,
2024-07-11T02:00:00.000Z,871,False,
2024-07-11T03:00:00.000Z,857,False,
2024-07-11T04:00:00.000Z,830,False,
2024-07-11T05:00:00.000Z,809,False,
2024-07-11T06:00:00.000Z,732,False,
2024-07-11T07:00:00.000Z,687,False,
2024-07-11T08:00:00.000Z,627,False,
2024-07-11T09:00:00.000Z,603,False,
2024-07-11T10:00:00.000Z,608,False,
2024-07-11T11:00:00.000Z,632,False,
2024-07-11T12:00:00.000Z,669,False,
2024-07-11T13:00:00.000Z,709,False,
2024-07-11T14:00:00.000Z,751,False,
2024-07-11T15:00:00.000Z,799,False,
2024-07-11T16:00:00.000Z,858,False,
2024-07-11T17:00:00.000Z,869,False,
2024-07-11T18:00:00.000Z,911,False,
2024-07-11T19:00:00.000Z,960,False,
2024-07-11T20:00:00.000Z,944,False,
2024-07-11T21:00:00.000Z,970,False,
2024-07-11T22:00:00.000Z,936,False,
2024-07-11T23:00:00.000Z,935,False,
2024-07-12T00:00:00.000Z,930,False,
2024-07-12T01:00:00.000Z,926,False,
2024-07-12T02:00:00.000Z,911,False,
2024-07-12T03:00:00.000Z,873,False,
2024-07-12T04:00:00.000Z,852,False,
2024-07-12T05:00:00.000Z,804,False,
2024-07-12T06:00:00.000Z,702,False,
2024-07-12T07:00:00.000Z,642,False,
2024-07-12T08:00:00.000Z,586,False,
2024-07-12T09:00:00.000Z,561,False,
2024-07-12T10:00:00.000Z,575,False,
2024-07-12T11:00:00.000Z,605,False,
2024-07-12T12:00:00.000Z,667,False,
2024-07-12T13:00:00.000Z,703,False,
2024-07-12T14:00:00.000Z,716,False,
2024-07-12T15:00:00.000Z,739,False,
2024-07-12T16:00:00.000Z,801,False,
2024-07-12T17:00:00.000Z,813,False,
2024-07-12T18:00:00.000Z,809,False,
2024-07-12T19:00:00.000Z,806,False,
2024-07-12T20:00:00.000Z,788,False,
2024-07-12T21:00:00.000Z,812,False,
2024-07-12T22:00:00.000Z,789,False,
2024-07-12T23:00:00.000Z,790,False,
2024-07-13T00:00:00.000Z,789,False,
2024-07-13T01:00:00.000Z,776,False,
2024-07-13T02:00:00.000Z,781,False,
2024-07-13T03:00:00.000Z,768,False,
2024-07-13T04:00:00.000Z,717,False,
2024-07-13T05:00:00.000Z,652,False,
2024-07-13T06:00:00.000Z,561,False,
2024-07-13T07:00:00.000Z,499,False,
2024-07-13T08:00:00.000Z,515,False,
2024-07-13T09:00:00.000Z,515,False,
2024-07-13T10:00:00.000Z,527,False,
2024-07-13T11:00:00.000Z,512,False,
2024-07-13T12:00:00.000Z,512,False,
2024-07-13T13:00:00.000Z,525,False,
2024-07-13T14:00:00.000Z,507,False,
2024-07-13T15:00:00.000Z,564,False,
2024-07-13T16:00:00.000Z,694,False,
2024-07-13T17:00:00.000Z,771,False,
2024-07-13T18:00:00.000Z,833,False,
2024-07-13T19:00:00.000Z,867,False,
2024-07-13T20:00:00.000Z,830,False,
2024-07-13T21:00:00.000Z,835,False,
2024-07-13T22:00:00.000Z,831,False,
2024-07-13T23:00:00.000Z,827,False,
2024-07-14T00:00:00.000Z,836,False,
2024-07-14T01:00:00.000Z,863,False,
2024-07-14T02:00:00.000Z,868,False,
2024-07-14T03:00:00.000Z,827,False,
2024-07-14T04:00:00.000Z,770,False,
2024-07-14T05:00:00.000Z,732,False,
2024-07-14T06:00:00.000Z,651,False,
2024-07-14T07:00:00.000Z,558,False,
2024-07-14T08:00:00.000Z,504,False,
2024-07-14T09:00:00.000Z,487,False,
2024-07-14T10:00:00.000Z,493,False,
2024-07-14T11:00:00.000Z,484,False,
2024-07-14T12:00:00.000Z,505,False,
2024-07-14T13:00:00.000Z,528,False,
2024-07-14T14:00:00.000Z,562,False,
2024-07-14T15:00:00.000Z,636,False,
2024-07-14T16:00:00.000Z,719,False,
2024-07-14T17:00:00.000Z,807,False,
2024-07-14T18:00:00.000Z,850,False,
2024-07-14T19:00:00.000Z,860,False,
2024-07-14T20:00:00.000Z,814,False,
2024-07-14T21:00:00.000Z,817,False,
2024-07-14T22:00:00.000Z,781,False,
2024-07-14T23:00:00.000Z,800,False,
2024-07-15T00:00:00.000Z,790,False,
2024-07-15T01:00:00.000Z,804,False,
2024-07-15T02:00:00.000Z,837,False,
2024-07-15T03:00:00.000Z,855,False,
2024-07-15T04:00:00.000Z,802,False,
2024-07-15T05:00:00.000Z,752,False,
2024-07-15T06:00:00.000Z,655,False,
2024-07-15T07:00:00.000Z,568,False,
2024-07-15T08:00:00.000Z,537,False,
2024-07-15T09:00:00.000Z,517,False,
2024-07-15T10:00:00.000Z,487,False,
2024-07-15T11:00:00.000Z,480,False,
2024-07-15T12:00:00.000Z,491,False,
2024-07-15T13:00:00.000Z,517,False,
2024-07-15T14:00:00.000Z,578,False,
2024-07-15T15:00:00.000Z,678,False,
2024-07-15T16:00:00.000Z,803,False,
2024-07-15T17:00:00.000Z,895,False,
2024-07-15T18:00:00.000Z,915,False,
2024-07-15T19:00:00.000Z,883,False,
2024-07-15T20:00:00.000Z,847,False,
2024-07-15T21:00:00.000Z,813,False,
2024-07-15T22:00:00.000Z,778,False,
2024-07-15T23:00:00.000Z,795,False,
2024-07-16T00:00:00.000Z,788,False,
2024-07-16T01:00:00.000Z,794,False,
2024-07-16T02:00:00.000Z,787,False,
2024-07-16T03:00:00.000Z,750,False,
2024-07-16T04:00:00.000Z,729,False,
2024-07-16T05:00:00.000Z,706,False,
2024-07-16T06:00:00.000Z,669,False,
2024-07-16T07:00:00.000Z,586,False,
2024-07-16T08:00:00.000Z,528,False,
2024-07-16T09:00:00.000Z,559,False,
2024-07-16T10:00:00.000Z,584,False,
2024-07-16T11:00:00.000Z,570,False,
2024-07-16T12:00:00.000Z,579,False,
2024-07-16T13:00:00.000Z,604,False,
2024-07-16T14:00:00.000Z,644,False,
2024-07-16T15:00:00.000Z,692,False,
2024-07-16T16:00:00.000Z,756,False,
2024-07-16T17:00:00.000Z,819,False,
2024-07-16T18:00:00.000Z,858,False,
2024-07-16T19:00:00.000Z,896,False,
2024-07-16T20:00:00.000Z,872,False,
2024-07-16T21:00:00.000Z,854,False,
2024-07-16T22:00:00.000Z,823,False,
2024-07-16T23:00:00.000Z,802,False,
2024-07-17T00:00:00.000Z,756,False,
2024-07-17T01:00:00.000Z,737,False,
2024-07-17T02:00:00.000Z,733,False,
2024-07-17T03:00:00.000Z,713,False,
2024-07-17T04:00:00.000Z,726,False,
2024-07-17T05:00:00.000Z,718,False,
2024-07-17T06:00:00.000Z,654,False,
2024-07-17T07:00:00.000Z,568,False,
2024-07-17T08:00:00.000Z,534,False,
2024-07-17T09:00:00.000Z,525,False,
2024-07-17T10:00:00.000Z,528,False,
2024-07-17T11:00:00.000Z,536,False,
2024-07-17T12:00:00.000Z,551,False,
2024-07-17T13:00:00.000Z,574,False,
2024-07-17T14:00:00.000Z,634,False,
2024-07-17T15:00:00.000Z,694,False,
2024-07-17T16:00:00.000Z,767,False,
2024-07-17T17:00:00.000Z,836,False,
2024-07-17T18:00:00.000Z,877,False,
2024-07-17T19:00:00.000Z,908,False,
2024-07-17T20:00:00.000Z,889,False,
2024-07-17T21:00:00.000Z,907,False,
2024-07-17T22:00:00.000Z,901,False,
2024-07-17T23:00:00.000Z,904,False,
2024-07-18T00:00:00.000Z,890,False,
2024-07-18T01:00:00.000Z,875,False,
2024-07-18T02:00:00.000Z,853,False,
2024-07-18T03:00:00.000Z,852,False,
2024-07-18T04:00:00.000Z,812,False,
2024-07-18T05:00:00.000Z,753,False,
2024-07-18T06:00:00.000Z,660,False,
2024-07-18T07:00:00.000Z,552,False,
2024-07-18T08:00:00.000Z,484,False,
2024-07-18T09:00:00.000Z,469,False,
2024-07-18T10:00:00.000Z,468,False,
2024-07-18T11:00:00.000Z,468,False,
2024-07-18T12:00:00.000Z,471,False,
2024-07-18T13:00:00.000Z,494,False,
2024-07-18T14:00:00.000Z,549,False,
2024-07-18T15:00:00.000Z,655,False,
2024-07-18T16:00:00.000Z,785,False,
2024-07-18T17:00:00.000Z,872,False,
2024-07-18T18:00:00.000Z,904,False,
2024-07-18T19:00:00.000Z,912,False,
2024-07-18T20:00:00.000Z,894,False,
2024-07-18T21:00:00.000Z,886,False,
2024-07-18T22:00:00.000Z,876,False,
2024-07-18T23:00:00.000Z,906,False,
2024-07-19T00:00:00.000Z,911,False,
2024-07-19T01:00:00.000Z,910,False,
2024-07-19T02:00:00.000Z,904,False,
2024-07-19T03:00:00.000Z,883,False,
2024-07-19T04:00:00.000Z,832,False,
2024-07-19T05:00:00.000Z,747,False,
2024-07-19T06:00:00.000Z,643,False,
2024-07-19T07:00:00.000Z,557,False,
2024-07-19T08:00:00.000Z,545,False,
2024-07-19T09:00:00.000Z,535,False,
2024-07-19T10:00:00.000Z,511,False,
2024-07-19T11:00:00.000Z,497,False,
2024-07-19T12:00:00.000Z,490,False,
2024-07-19T13:00:00.000Z,516,False,
2024-07-19T14:00:00.000Z,566,False,
2024-07-19T15:00:00.000Z,642,False,
2024-07-19T16:00:00.000Z,767,False,
2024-07-19T17:00:00.000Z,866,False,
2024-07-19T18:00:00.000Z,890,False,
2024-07-19T19:00:00.000Z,884,False,
2024-07-19T20:00:00.000Z,882,False,
2024-07-19T21:00:00.000Z,906,False,
2024-07-19T22:00:00.000Z,869,False,
2024-07-19T23:00:00.000Z,865,False,
2024-07-20T00:00:00.000Z,870,False,
2024-07-20T01:00:00.000Z,885,False,
2024-07-20T02:00:00.000Z,900,False,
2024-07-20T03:00:00.000Z,879,False,
2024-07-20T04:00:00.000Z,823,False,
2024-07-20T05:00:00.000Z,707,False,
2024-07-20T06:00:00.000Z,597,False,
2024-07-20T07:00:00.000Z,498,False,
2024-07-20T08:00:00.000Z,494,False,
2024-07-20T09:00:00.000Z,482,False,
2024-07-20T10:00:00.000Z,473,False,
2024-07-20T11:00:00.000Z,480,False,
2024-07-20T12:00:00.000Z,462,False,
2024-07-20T13:00:00.000Z,481,False,
2024-07-20T14:00:00.000Z,573,False,
2024-07-20T15:00:00.000Z,639,False,
2024-07-20T16:00:00.000Z,727,False,
2024-07-20T17:00:00.000Z,832,False,
2024-07-20T18:00:00.000Z,872,False,
2024-07-20T19:00:00.000Z,873,False,
2024-07-20T20:00:00.000Z,850,False,
2024-07-20T21:00:00.000Z,833,False,
2024-07-20T22:00:00.000Z,817,False,
2024-07-20T23:00:00.000Z,830,False,
2024-07-21T00:00:00.000Z,821,False,
2024-07-21T01:00:00.000Z,829,False,
2024-07-21T02:00:00.000Z,861,False,
2024-07-21T03:00:00.000Z,856,False,
2024-07-21T04:00:00.000Z,805,False,
2024-07-21T05:00:00.000Z,693,False,
2024-07-21T06:00:00.000Z,568,False,
2024-07-21T07:00:00.000Z,516,False,
2024-07-21T08:00:00.000Z,492,False,
2024-07-21T09:00:00.000Z,504,False,
2024-07-21T10:00:00.000Z,495,False,
2024-07-21T11:00:00.000Z,502,False,
2024-07-21T12:00:00.000Z,509,False,
2024-07-21T13:00:00.000Z,520,False,
2024-07-21T14:00:00.000Z,536,False,
2024-07-21T15:00:00.000Z,600,False,
2024-07-21T16:00:00.000Z,729,False,
2024-07-21T17:00:00.000Z,830,False,
2024-07-21T18:00:00.000Z,894,False,
2024-07-21T19:00:00.000Z,881,False,
2024-07-21T20:00:00.000Z,873,False,
2024-07-21T21:00:00.000Z,846,False,
2024-07-21T22:00:00.000Z,848,False,
2024-07-21T23:00:00.000Z,842,False,
2024-07-22T00:00:00.000Z,833,False,
2024-07-22T01:00:00.000Z,839,False,
2024-07-22T02:00:00.000Z,855,False,
2024-07-22T03:00:00.000Z,840,False,
2024-07-22T04:00:00.000Z,801,False,
2024-07-22T05:00:00.000Z,766,False,
2024-07-22T06:00:00.000Z,704,False,
2024-07-22T07:00:00.000Z,655,False,
2024-07-22T08:00:00.000Z,608,False,
2024-07-22T09:00:00.000Z,577,False,
2024-07-22T10:00:00.000Z,564,False,
2024-07-22T11:00:00.000Z,585,False,
2024-07-22T12:00:00.000Z,582,False,
2024-07-22T13:00:00.000Z,620,False,
2024-07-22T14:00:00.000Z,652,False,
2024-07-22T15:00:00.000Z,699,False,
2024-07-22T16:00:00.000Z,736,False,
2024-07-22T17:00:00.000Z,763,False,
2024-07-22T18:00:00.000Z,789,False,
2024-07-22T19:00:00.000Z,802,False,
2024-07-22T20:00:00.000Z,797,False,
2024-07-22T21:00:00.000Z,818,False,
2024-07-22T22:00:00.000Z,808,False,
2024-07-22T23:00:00.000Z,834,False,
2024-07-23T00:00:00.000Z,839,False,
2024-07-23T01:00:00.000Z,841,False,
2024-07-23T02:00:00.000Z,835,False,
2024-07-23T03:00:00.000Z,830,False,
2024-07-23T04:00:00.000Z,804,False,
2024-07-23T05:00:00.000Z,783,False,
2024-07-23T06:00:00.000Z,702,False,
2024-07-23T07:00:00.000Z,646,False,
2024-07-23T08:00:00.000Z,575,False,
2024-07-23T09:00:00.000Z,542,False,
2024-07-23T10:00:00.000Z,512,False,
2024-07-23T11:00:00.000Z,507,False,
2024-07-23T12:00:00.000Z,524,False,
2024-07-23T13:00:00.000Z,562,False,
2024-07-23T14:00:00.000Z,606,False,
2024-07-23T15:00:00.000Z,695,False,
2024-07-23T16:00:00.000Z,801,False,
2024-07-23T17:00:00.000Z,877,False,
2024-07-23T18:00:00.000Z,879,False,
2024-07-23T19:00:00.000Z,869,False,
2024-07-23T20:00:00.000Z,866,False,
2024-07-23T21:00:00.000Z,873,False,
2024-07-23T22:00:00.000Z,866,False,
2024-07-23T23:00:00.000Z,883,False,
2024-07-24T00:00:00.000Z,868,False,
2024-07-24T01:00:00.000Z,870,False,
2024-07-24T02:00:00.000Z,873,False,
2024-07-24T03:00:00.000Z,855,False,
2024-07-24T04:00:00.000Z,818,False,
2024-07-24T05:00:00.000Z,779,False,
2024-07-24T06:00:00.000Z,727,False,
2024-07-24T07:00:00.000Z,704,False,
2024-07-24T08:00:00.000Z,671,False,
2024-07-24T09:00:00.000Z,659,False,
2024-07-24T10:00:00.000Z,645,False,
2024-07-24T11:00:00.000Z,642,False,
2024-07-24T12:00:00.000Z,628,False,
2024-07-24T13:00:00.000Z,643,False,
2024-07-24T14:00:00.000Z,673,False,
2024-07-24T15:00:00.000Z,718,False,
2024-07-24T16:00:00.000Z,748,False,
2024-07-24T17:00:00.000Z,805,False,
2024-07-24T18:00:00.000Z,832,False,
2024-07-24T19:00:00.000Z,842,False,
2024-07-24T20:00:00.000Z,826,False,
2024-07-24T21:00:00.000Z,824,False,
2024-07-24T22:00:00.000Z,833,False,
2024-07-24T23:00:00.000Z,841,False,
2024-07-25T00:00:00.000Z,855,False,
2024-07-25T01:00:00.000Z,864,False,
2024-07-25T02:00:00.000Z,871,False,
2024-07-25T03:00:00.000Z,860,False,
2024-07-25T04:00:00.000Z,849,False,
2024-07-25T05:00:00.000Z,807,False,
2024-07-25T06:00:00.000Z,718,False,
2024-07-25T07:00:00.000Z,645,False,
2024-07-25T08:00:00.000Z,593,False,
2024-07-25T09:00:00.000Z,561,False,
2024-07-25T10:00:00.000Z,551,False,
2024-07-25T11:00:00.000Z,548,False,
2024-07-25T12:00:00.000Z,559,False,
2024-07-25T13:00:00.000Z,580,False,
2024-07-25T14:00:00.000Z,645,False,
2024-07-25T15:00:00.000Z,720,False,
2024-07-25T16:00:00.000Z,788,False,
2024-07-25T17:00:00.000Z,858,False,
2024-07-25T18:00:00.000Z,893,False,
2024-07-25T19:00:00.000Z,891,False,
2024-07-25T20:00:00.000Z,906,False,
2024-07-25T21:00:00.000Z,919,False,
2024-07-25T22:00:00.000Z,867,False,
2024-07-25T23:00:00.000Z,878,False,
2024-07-26T00:00:00.000Z,885,False,
2024-07-26T01:00:00.000Z,882,False,
2024-07-26T02:00:00.000Z,870,False,
2024-07-26T03:00:00.000Z,848,False,
2024-07-26T04:00:00.000Z,792,False,
2024-07-26T05:00:00.000Z,741,False,
2024-07-26T06:00:00.000Z,675,False,
2024-07-26T07:00:00.000Z,599,False,
2024-07-26T08:00:00.000Z,538,False,
2024-07-26T09:00:00.000Z,504,False,
2024-07-26T10:00:00.000Z,511,False,
2024-07-26T11:00:00.000Z,530,False,
2024-07-26T12:00:00.000Z,550,False,
2024-07-26T13:00:00.000Z,608,False,
2024-07-26T14:00:00.000Z,701,False,
2024-07-26T15:00:00.000Z,773,False,
2024-07-26T16:00:00.000Z,822,False,
2024-07-26T17:00:00.000Z,865,False,
2024-07-26T18:00:00.000Z,888,False,
2024-07-26T19:00:00.000Z,885,False,
2024-07-26T20:00:00.000Z,884,False,
2024-07-26T21:00:00.000Z,879,False,
2024-07-26T22:00:00.000Z,863,False,
2024-07-26T23:00:00.000Z,855,False,
2024-07-27T00:00:00.000Z,849,False,
2024-07-27T01:00:00.000Z,858,False,
2024-07-27T02:00:00.000Z,858,False,
2024-07-27T03:00:00.000Z,854,False,
2024-07-27T04:00:00.000Z,812,False,
2024-07-27T05:00:00.000Z,728,False,
2024-07-27T06:00:00.000Z,670,False,
2024-07-27T07:00:00.000Z,625,False,
2024-07-27T08:00:00.000Z,587,False,
2024-07-27T09:00:00.000Z,568,False,
2024-07-27T10:00:00.000Z,570,False,
2024-07-27T11:00:00.000Z,605,False,
2024-07-27T12:00:00.000Z,636,False,
2024-07-27T13:00:00.000Z,698,False,
2024-07-27T14:00:00.000Z,734,False,
2024-07-27T15:00:00.000Z,767,False,
2024-07-27T16:00:00.000Z,811,False,
2024-07-27T17:00:00.000Z,872,False,
2024-07-27T18:00:00.000Z,882,False,
2024-07-27T19:00:00.000Z,877,False,
2024-07-27T20:00:00.000Z,881,False,
2024-07-27T21:00:00.000Z,889,False,
2024-07-27T22:00:00.000Z,869,False,
2024-07-27T23:00:00.000Z,868,False,
2024-07-28T00:00:00.000Z,873,False,
2024-07-28T01:00:00.000Z,861,False,
2024-07-28T02:00:00.000Z,871,False,
2024-07-28T03:00:00.000Z,828,False,
2024-07-28T04:00:00.000Z,794,False,
2024-07-28T05:00:00.000Z,734,False,
2024-07-28T06:00:00.000Z,674,False,
2024-07-28T07:00:00.000Z,600,False,
2024-07-28T08:00:00.000Z,571,False,
2024-07-28T09:00:00.000Z,566,False,
2024-07-28T10:00:00.000Z,544,False,
2024-07-28T11:00:00.000Z,495,False,
2024-07-28T12:00:00.000Z,501,False,
2024-07-28T13:00:00.000Z,455,False,
2024-07-28T14:00:00.000Z,446,False,
2024-07-28T15:00:00.000Z,443,False,
2024-07-28T16:00:00.000Z,465,False,
2024-07-28T17:00:00.000Z,580,False,
2024-07-28T18:00:00.000Z,629,False,
2024-07-28T19:00:00.000Z,624,False,
2024-07-28T20:00:00.000Z,599,False,
2024-07-28T21:00:00.000Z,561,False,
2024-07-28T22:00:00.000Z,562,False,
2024-07-28T23:00:00.000Z,567,False,
2024-07-29T00:00:00.000Z,559,False,
2024-07-29T01:00:00.000Z,578,False,
2024-07-29T02:00:00.000Z,612,False,
2024-07-29T03:00:00.000Z,662,False,
2024-07-29T04:00:00.000Z,642,False,
2024-07-29T05:00:00.000Z,605,False,
2024-07-29T06:00:00.000Z,500,False,
2024-07-29T07:00:00.000Z,402,False,
2024-07-29T08:00:00.000Z,408,False,
2024-07-29T09:00:00.000Z,402,False,
2024-07-29T10:00:00.000Z,390,False,
2024-07-29T11:00:00.000Z,392,False,
2024-07-29T12:00:00.000Z,384,False,
2024-07-29T13:00:00.000Z,383,False,
2024-07-29T14:00:00.000Z,407,False,
2024-07-29T15:00:00.000Z,479,False,
2024-07-29T16:00:00.000Z,606,False,
2024-07-29T17:00:00.000Z,719,False,
2024-07-29T18:00:00.000Z,792,False,
2024-07-29T19:00:00.000Z,789,False,
2024-07-29T20:00:00.000Z,753,False,
2024-07-29T21:00:00.000Z,755,False,
2024-07-29T22:00:00.000Z,771,False,
2024-07-29T23:00:00.000Z,785,False,
2024-07-30T00:00:00.000Z,805,False,
2024-07-30T01:00:00.000Z,815,False,
2024-07-30T02:00:00.000Z,824,False,
2024-07-30T03:00:00.000Z,833,False,
2024-07-30T04:00:00.000Z,811,False,
2024-07-30T05:00:00.000Z,738,False,
2024-07-30T06:00:00.000Z,628,False,
2024-07-30T07:00:00.000Z,519,False,
2024-07-30T08:00:00.000Z,470,False,
2024-07-30T09:00:00.000Z,459,False,
2024-07-30T10:00:00.000Z,458,False,
2024-07-30T11:00:00.000Z,456,False,
2024-07-30T12:00:00.000Z,451,False,
2024-07-30T13:00:00.000Z,457,False,
2024-07-30T14:00:00.000Z,525,False,
2024-07-30T15:00:00.000Z,646,False,
2024-07-30T16:00:00.000Z,754,False,
2024-07-30T17:00:00.000Z,857,False,
2024-07-30T18:00:00.000Z,887,False,
2024-07-30T19:00:00.000Z,871,False,
2024-07-30T20:00:00.000Z,870,False,
2024-07-30T21:00:00.000Z,893,False,
2024-07-30T22:00:00.000Z,885,False,
2024-07-30T23:00:00.000Z,893,False,
2024-07-31T00:00:00.000Z,899,False,
2024-07-31T01:00:00.000Z,904,False,
2024-07-31T02:00:00.000Z,913,False,
2024-07-31T03:00:00.000Z,902,False,
2024-07-31T04:00:00.000Z,831,False,
2024-07-31T05:00:00.000Z,750,False,
2024-07-31T06:00:00.000Z,636,False,
2024-07-31T07:00:00.000Z,550,False,
2024-07-31T08:00:00.000Z,474,False,
2024-07-31T09:00:00.000Z,453,False,
2024-07-31T10:00:00.000Z,454,False,
2024-07-31T11:00:00.000Z,456,False,
2024-07-31T12:00:00.000Z,458,False,
2024-07-31T13:00:00.000Z,496,False,
2024-07-31T14:00:00.000Z,578,False,
2024-07-31T15:00:00.000Z,661,False,
2024-07-31T16:00:00.000Z,788,False,
2024-07-31T17:00:00.000Z,858,False,
2024-07-31T18:00:00.000Z,906,False,
2024-07-31T19:00:00.000Z,909,False,
2024-07-31T20:00:00.000Z,895,False,
2024-07-31T21:00:00.000Z,885,False,
2024-07-31T22:00:00.000Z,853,False,
2024-07-31T23:00:00.000Z,858,False,
2024-08-01T00:00:00.000Z,851,False,
2024-08-01T01:00:00.000Z,847,False,
2024-08-01T02:00:00.000Z,846,False,
2024-08-01T03:00:00.000Z,850,False,
2024-08-01T04:00:00.000Z,817,False,
2024-08-01T05:00:00.000Z,770,False,
2024-08-01T06:00:00.000Z,693,False,
2024-08-01T07:00:00.000Z,635,False,
2024-08-01T08:00:00.000Z,581,False,
2024-08-01T09:00:00.000Z,545,False,
2024-08-01T10:00:00.000Z,524,False,
2024-08-01T11:00:00.000Z,518,False,
2024-08-01T12:00:00.000Z,517,False,
2024-08-01T13:00:00.000Z,570,False,
2024-08-01T14:00:00.000Z,632,False,
2024-08-01T15:00:00.000Z,698,False,
2024-08-01T16:00:00.000Z,799,False,
2024-08-01T17:00:00.000Z,855,False,
2024-08-01T18:00:00.000Z,871,False,
2024-08-01T19:00:00.000Z,859,False,
2024-08-01T20:00:00.000Z,839,False,
2024-08-01T21:00:00.000Z,847,False,
2024-08-01T22:00:00.000Z,852,False,
2024-08-01T23:00:00.000Z,873,False,
2024-08-02T00:00:00.000Z,868,False,
2024-08-02T01:00:00.000Z,865,False,
2024-08-02T02:00:00.000Z,863,False,
2024-08-02T03:00:00.000Z,875,False,
2024-08-02T04:00:00.000Z,836,False,
2024-08-02T05:00:00.000Z,804,False,
2024-08-02T06:00:00.000Z,745,False,
2024-08-02T07:00:00.000Z,701,False,
2024-08-02T08:00:00.000Z,653,False,
2024-08-02T09:00:00.000Z,618,False,
2024-08-02T10:00:00.000Z,642,False,
2024-08-02T11:00:00.000Z,661,False,
2024-08-02T12:00:00.000Z,677,False,
2024-08-02T13:00:00.000Z,690,False,
2024-08-02T14:00:00.000Z,744,False,
2024-08-02T15:00:00.000Z,789,False,
2024-08-02T16:00:00.000Z,837,False,
2024-08-02T17:00:00.000Z,855,False,
2024-08-02T18:00:00.000Z,862,False,
2024-08-02T19:00:00.000Z,863,False,
2024-08-02T20:00:00.000Z,838,False,
2024-08-02T21:00:00.000Z,854,False,
2024-08-02T22:00:00.000Z,862,False,
2024-08-02T23:00:00.000Z,872,False,
2024-08-03T00:00:00.000Z,874,False,
2024-08-03T01:00:00.000Z,880,False,
2024-08-03T02:00:00.000Z,880,False,
2024-08-03T03:00:00.000Z,881,False,
2024-08-03T04:00:00.000Z,835,False,
2024-08-03T05:00:00.000Z,773,False,
2024-08-03T06:00:00.000Z,708,False,
2024-08-03T07:00:00.000Z,620,False,
2024-08-03T08:00:00.000Z,562,False,
2024-08-03T09:00:00.000Z,532,False,
2024-08-03T10:00:00.000Z,522,False,
2024-08-03T11:00:00.000Z,505,False,
2024-08-03T12:00:00.000Z,504,False,
2024-08-03T13:00:00.000Z,531,False,
2024-08-03T14:00:00.000Z,580,False,
2024-08-03T15:00:00.000Z,661,False,
2024-08-03T16:00:00.000Z,748,False,
2024-08-03T17:00:00.000Z,829,False,
2024-08-03T18:00:00.000Z,858,False,
2024-08-03T19:00:00.000Z,864,False,
2024-08-03T20:00:00.000Z,867,False,
2024-08-03T21:00:00.000Z,866,False,
2024-08-03T22:00:00.000Z,865,False,
2024-08-03T23:00:00.000Z,886,False,
2024-08-04T00:00:00.000Z,871,False,
2024-08-04T01:00:00.000Z,844,False,
2024-08-04T02:00:00.000Z,858,False,
2024-08-04T03:00:00.000Z,848,False,
2024-08-04T04:00:00.000Z,775,False,
2024-08-04T05:00:00.000Z,700,False,
2024-08-04T06:00:00.000Z,634,False,
2024-08-04T07:00:00.000Z,581,False,
2024-08-04T08:00:00.000Z,530,False,
2024-08-04T09:00:00.000Z,518,False,
2024-08-04T10:00:00.000Z,553,False,
2024-08-04T11:00:00.000Z,591,False,
